Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Symantec Corp.,0.079,SYMC,"Tempe, AZ",Information Technology,Systems Software
Molson Coors Brewing Co. (Class B),0.078,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"Tyson Foods, Inc. (Class A)",0.078,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Red Hat, Inc.",0.078,RHT,"Raleigh, NC",Information Technology,Systems Software
FirstEnergy Corp.,0.077,FE,"Akron, Ohio",Utilities,Electric Utilities
"W.W. Grainger, Inc.",0.077,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Principal Financial Group, Inc.",0.076,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
"Noble Energy, Inc.",0.076,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Level 3 Communications, Inc.",0.076,LVLT,"Broomfield, CO",Communication Services,Alternative Carriers
"AMETEK, Inc.",0.075,AME,"Berwyn, Pennsylvania",Industrials,Electrical Components & Equipment
"Alcoa, Inc.",0.075,AA,"Pittsburgh, PA",Basic Materials,Aluminum
Genuine Parts Co.,0.074,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
NVIDIA Corp.,0.074,NVDA,"Santa Clara, California",Information Technology,Semiconductors
"CarMax, Inc.",0.073,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"DaVita, Inc.",0.073,DVA,"Denver, Colorado",Health Care,Health Care Services
"Akamai Technologies, Inc.",0.073,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
Tesoro Corp.,0.072,TSO,"San Antonio, TX",Energy,Oil & Gas Refining & Marketing
Hess Corp.,0.072,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
Cameron International Corp.,0.071,CAM,"Houston, TX",Energy,Oil & Gas Equipment & Services
Regions Financial Corp.,0.071,RF,"Birmingham, Alabama",Financials,Regional Banks
"Twenty-First Century Fox, Inc. (Class B)",0.071,FOXA,"New York City, New York",Communication Services,Broadcasting
Lincoln National Corp.,0.071,LNC,"Radnor, PA",Financial Services,Insurance - Life
Nucor Corp.,0.071,NUE,"Charlotte, North Carolina",Materials,Steel
"Host Hotels & Resorts, Inc.",0.07,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
JM Smucker Co.,0.07,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"Stericycle, Inc.",0.069,SRCL,"Bannockburn, IL",Industrials,Environmental & Facilities Services
Vulcan Materials Co.,0.069,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Hanesbrands, Inc.",0.069,HBI,"Winston-Salem, NC",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Equifax, Inc.",0.069,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"Expedia, Inc.",0.068,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Mohawk Industries, Inc.",0.068,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Entergy Corp.,0.068,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Whirlpool Corp.,0.068,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Tractor Supply Co.,0.068,TSCO,"Brentwood, Tennessee",Consumer Discretionary,Other Specialty Retail
"Agilent Technologies, Inc.",0.068,A,"Santa Clara, California",Health Care,Life Sciences Tools & Services
"Best Buy Co., Inc.",0.067,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
"Starwood Hotels & Resorts Worldwide, Inc.",0.067,HOT,"Stamford, CT",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Universal Health Services, Inc. (Class B)",0.067,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
"Whole Foods Market, Inc.",0.067,WFM,"Austin, TX",Consumer Staples,Food Retail
"Harley-Davidson, Inc.",0.067,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
"Citrix Systems, Inc.",0.066,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
XL Group PLC,0.066,XL,"Stamford, CT",Financials,Property & Casualty Insurance
SanDisk Corp.,0.066,SNDK,"Milpitas, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Henry Schein, Inc.",0.065,HSIC,"Melville, New York",Health Care,Health Care Distributors
KeyCorp,0.065,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Xilinx, Inc.",0.065,XLNX,"San Jose, CA",Information Technology,Semiconductors
"Freeport-McMoRan, Inc.",0.065,FCX,"Phoenix, Arizona",Materials,Copper
Realty Income Corp.,0.065,O,"San Diego, California",Real Estate,Retail REITs
"Signet Jewelers, Ltd.",0.065,SIG,"Hamilton, Bermuda",Consumer Cyclical,Luxury Goods
"Rockwell Collins, Inc.",0.064,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
Laboratory Corp. of America Holdings,0.064,LH,"Burlington, North Carolina",Health Care,Health Care Services
"Motorola Solutions, Inc.",0.064,MSI,"Chicago, Illinois",Information Technology,Communications Equipment
"Newell Rubbermaid, Inc.",0.064,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
SL Green Realty Corp.,0.064,SLG,"New York, NY",Real Estate,REIT - Office
"CF Industries Holdings, Inc.",0.063,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
Fastenal Co.,0.063,FAST,"Winona, Minnesota",Industrials,Trading Companies & Distributors
Macerich Co.,0.063,MAC,"Santa Monica, CA",Real Estate,REIT - Retail
Mosaic Co.,0.062,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
"Textron, Inc.",0.062,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
Loews Corp.,0.061,L,"New York City, New York",Financials,Multi-line Insurance
Lam Research Corp.,0.061,LRCX,"Fremont, California",Information Technology,Semiconductor Materials & Equipment
Marathon Oil Corp.,0.061,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Martin Marietta Materials, Inc.",0.06,MLM,"Raleigh, North Carolina",Materials,Construction Materials
"Coca-Cola Enterprises, Inc.",0.06,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
Brown-Forman Corp. (Class B),0.06,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Nordstrom, Inc.",0.06,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
Ameren Corp.,0.06,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
Kimco Realty Corp.,0.059,KIM,"Jericho, New York",Real Estate,Retail REITs
"Autodesk, Inc.",0.059,ADSK,"San Francisco, California",Information Technology,Application Software
"H&R Block, Inc.",0.059,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
"Republic Services, Inc.",0.059,RSG,"Phoenix, Arizona",Industrials,Environmental & Facilities Services
Waters Corp.,0.059,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Kansas City Southern,0.058,KSU,"Kansas City, MO",Industrials,Railroads
"C.H. Robinson Worldwide, Inc.",0.058,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
Sealed Air Corp.,0.058,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Bed Bath & Beyond, Inc.",0.058,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
Xerox Corp.,0.058,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
EQT Corp.,0.058,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
CMS Energy Corp.,0.057,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"D.R. Horton, Inc.",0.057,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
Cimarex Energy Co.,0.057,XEC,"Denver, CO",Energy,Oil & Gas Exploration & Production
Eastman Chemical Co.,0.057,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Western Union Co.,0.056,WU,"Denver, CO",Financial Services,Credit Services
"McCormick & Co., Inc.",0.056,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
Linear Technology Corp.,0.056,LLTC,"Milpitas, CA",Information Technology,Semiconductors
"BorgWarner, Inc.",0.056,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
"Affiliated Managers Group, Inc.",0.055,AMG,"West Palm Beach, FL",Financial Services,Asset Management
Kohl’s Corp.,0.055,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
"CBRE Group, Inc. (Class A)",0.055,CBRE,"Dallas, Texas",Real Estate,Real Estate Services
Pentair PLC,0.055,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
"Juniper Networks, Inc.",0.055,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
"NetApp, Inc.",0.054,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Dover Corp.,0.054,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Expeditors International of Washington, Inc.",0.054,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
Cabot Oil & Gas Corp.,0.054,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Microchip Technology, Inc.",0.053,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
Campbell Soup Co.,0.053,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Harris Corp.,0.053,HRS,"Melbourne, FL",Industrials,Aerospace & Defense
Masco Corp.,0.053,MAS,"Livonia, Michigan",Industrials,Building Products
"Quest Diagnostics, Inc.",0.052,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
"Snap-on, Inc.",0.051,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
Tiffany & Co.,0.051,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"CA, Inc.",0.051,CA,"Islandia, NY",Information Technology,Systems Software
"L-3 Communications Holdings, Inc.",0.051,LLL,"New York, NY",Industrials,Aerospace & Defense
"Huntington Bancshares, Inc.",0.051,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
Lennar Corp. (Class A),0.051,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
Computer Sciences Corp.,0.051,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
Ball Corp.,0.051,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
Wyndham Worldwide Corp.,0.05,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"F5 Networks, Inc.",0.05,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
Newmont Mining Corp.,0.05,NEM,"Denver, Colorado",Materials,Gold
Hormel Foods Corp.,0.05,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
PVH Corp.,0.049,PVH,"New York, NY",Consumer Cyclical,Apparel Manufacturing
"International Flavors & Fragrances, Inc.",0.049,IFF,"New York City, New York",Materials,Specialty Chemicals
"Hasbro, Inc.",0.048,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Michael Kors Holdings, Ltd.",0.048,CPRI,"London, United Kingdom",Consumer Cyclical,Luxury Goods
Unum Group,0.048,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Interpublic Group of Cos., Inc.",0.048,IPG,"New York, NY",Communication Services,Advertising
Goodyear Tire & Rubber Co.,0.047,GT,"Akron, OH",Consumer Cyclical,Auto Parts
SCANA Corp.,0.047,SCG,"Cayce, SC",Utilities,Multi-Utilities
KLA-Tencor Corp.,0.047,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
"Coach, Inc.",0.046,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Cincinnati Financial Corp.,0.046,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"Darden Restaurants, Inc.",0.046,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Cintas Corp.,0.045,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
ETRADE Financial Corp.,0.045,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"CenterPoint Energy, Inc.",0.045,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Staples, Inc.",0.044,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
"Total System Services, Inc.",0.044,TSS,"Columbus, GA",Information Technology,Data Processing & Outsourced Services
Mallinckrodt PLC,0.044,MNK,"Staines-upon-Thames, UK",Health Care,Pharmaceuticals
"Comerica, Inc.",0.043,CMA,"Dallas, TX",Financial Services,Banks - Regional
"Varian Medical Systems, Inc.",0.043,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
"FMC Technologies, Inc.",0.043,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
Cablevision Systems Corp. (Class A),0.042,CVC,"Bethpage, NY",Communication Services,Cable & Satellite
"AGL Resources, Inc.",0.042,GAS,"Naperville, IL",Utilities,Gas Utilities
Ralph Lauren Corp.,0.042,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"DENTSPLY International, Inc.",0.042,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
"VeriSign, Inc.",0.042,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"TripAdvisor, Inc.",0.042,TRIP,"Needham, MA",Consumer Cyclical,Travel Services
"Mattel, Inc.",0.042,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
"Robert Half International, Inc.",0.041,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
Pinnacle West Capital Corp.,0.041,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Plum Creek Timber Co., Inc.",0.041,PCL,"Seattle, WA",Real Estate,Specialized REITs
Leucadia National Corp.,0.04,LUK,"New York, NY",Financials,Multi-Sector Holdings
"Harman International Industries, Inc.",0.04,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"Gap, Inc.",0.04,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
AES Corp.,0.039,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"Oneok, Inc.",0.039,OKE,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"JB Hunt Transport Services, Inc.",0.039,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
"Qorvo, Inc.",0.039,QRVO,"Greensboro, NC",Technology,Semiconductors
"Discovery Communications, Inc. (Class C)",0.039,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
Torchmark Corp.,0.039,TMK,"McKinney, TX",Financials,Life & Health Insurance
"Pulte Group, Inc.",0.037,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
"Nasdaq, Inc.",0.037,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
"Keurig Green Mountain, Inc.",0.037,GMCR,"Waterbury, VT",Consumer Staples,Packaged Foods & Meats
Fluor Corp.,0.037,FLR,"Irving, TX",Industrials,Engineering & Construction
"Pepco Holdings, Inc.",0.036,POM,"Guangzhou, China",Healthcare,Pharmaceutical Retailers
"TECO Energy, Inc.",0.036,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
"Airgas, Inc.",0.036,ARG,"Radnor, PA",Materials,Industrial Gases
"Xylem, Inc.",0.035,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
"Iron Mountain, Inc.",0.035,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"NiSource, Inc.",0.035,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"United Rentals, Inc.",0.034,URI,"Stamford, Connecticut",Industrials,Trading Companies & Distributors
"Columbia Pipeline Group, Inc.",0.034,CPGX,"Houston, TX",Energy,Oil & Gas Storage & Transportation
Apartment Investment & Management Co. (Class A),0.034,AIV,"Denver, CO",Real Estate,REIT - Residential
"Leggett & Platt, Inc.",0.033,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Assurant, Inc.",0.033,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
Flowserve Corp.,0.033,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
Zions Bancorporation,0.033,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Allegion PLC,0.032,ALLE,"Dublin, Ireland",Industrials,Building Products
Frontier Communications Corp.,0.032,FYBR,"Dallas, TX",Communication Services,Telecom Services
Range Resources Corp.,0.032,RRC,"Fort Worth, TX",Energy,Oil & Gas E&P
Newfield Exploration Co.,0.031,NFX,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
"Quanta Services, Inc.",0.031,PWR,"Houston, Texas",Industrials,Construction & Engineering
ADT Corp.,0.03,ADT,"Boca Raton, FL",Industrials,Security & Protection Services
Avery Dennison Corp.,0.03,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Helmerich & Payne, Inc.",0.03,HP,"Tulsa, OK",Energy,Oil & Gas Drilling
"PerkinElmer, Inc.",0.03,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"TEGNA, Inc.",0.03,TGNA,"Tysons, VA",Communication Services,Broadcasting
"NRG Energy, Inc.",0.029,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
"People’s United Financial, Inc.",0.029,PBCT,"Bridgeport, CT",Financials,Regional Banks
"Jacobs Engineering Group, Inc.",0.029,J,"Dallas, Texas",Industrials,Construction & Engineering
Southwestern Energy Co.,0.029,SWN,"Spring, TX",Energy,Oil & Gas Exploration & Production
"Hudson City Bancorp, Inc.",0.028,HCBK,"Lodi, NJ",Financials,Thrifts & Mortgage Finance
Scripps Networks Interactive (Class A),0.028,SNI,"Knoxville, TN",Communication Services,Broadcasting
News Corp. (Class A),0.028,NWSA,"New York City, New York",Communication Services,Publishing
"Legg Mason, Inc.",0.027,LM,"Baltimore, MD",Financials,Asset Management & Custody Banks
"AutoNation, Inc.",0.027,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
FMC Corp.,0.026,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
GameStop Corp. (Class A),0.026,GME,"Grapevine, TX",Consumer Cyclical,Specialty Retail
Navient Corp.,0.026,NAVI,"Herndon, VA",Financial Services,Credit Services
"Transocean, Ltd.",0.026,RIG,"Steinhausen, Switzerland",Energy,Oil & Gas Drilling
"Garmin, Ltd.",0.025,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
"Wynn Resorts, Ltd.",0.025,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
Teradata Corp.,0.025,TDC,"San Diego, CA",Technology,Software - Infrastructure
Murphy Oil Corp.,0.024,MUR,"Houston, TX",Energy,Oil & Gas E&P
"FLIR Systems, Inc.",0.023,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
"Pitney Bowes, Inc.",0.023,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
"Discovery Communications, Inc. (Class A)",0.023,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
"Ryder System, Inc.",0.022,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
Dun & Bradstreet Corp.,0.022,DNB,"Short Hills, NJ",Industrials,Research & Consulting Services
Chesapeake Energy Corp.,0.022,CHKAQ,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
Tenet Healthcare Corp.,0.021,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Patterson Cos., Inc.",0.021,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
"Owens-Illinois, Inc.",0.02,OI,"Perrysburg, OH",Consumer Cyclical,Packaging & Containers
Ensco PLC (Class A),0.019,ESV,"London, UK",Energy,Oil & Gas Drilling
"First Solar, Inc.",0.019,FSLR,"Tempe, Arizona",Information Technology,Semiconductors
"Urban Outfitters, Inc.",0.018,URBN,"Philadelphia, PA",Consumer Cyclical,Apparel Retail
"Fossil Group, Inc.",0.015,FOSL,"Richardson, TX",Consumer Cyclical,Footwear & Accessories
"Genworth Financial, Inc. (Class A)",0.013,GNW,"Richmond, VA",Financial Services,Insurance - Life
"CONSOL Energy, Inc.",0.013,CEIX,"Canonsburg, PA",Energy,Coal & Consumable Fuels
"Joy Global, Inc.",0.009,JOY,"Milwaukee, WI",Industrials,Construction & Farm Machinery
News Corp. (Class B),0.008,NWSA,"New York City, New York",Communication Services,Publishing
"Diamond Offshore Drilling, Inc.",0.007,DO,"Houston, TX",Energy,Oil & Gas Drilling
