Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Tyson Foods, Inc. Class A",0.072,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
Western Digital Corp.,0.071,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"VeriSign, Inc.",0.07,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"American Airlines Group, Inc.",0.07,AAL,"Fort Worth, TX",Industrials,Airlines
Cintas Corp.,0.069,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"Cardinal Health, Inc.",0.068,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
"L3 Technologies, Inc.",0.068,LLL,"New York, NY",Industrials,Aerospace & Defense
Fastenal Co.,0.068,FAST,"Winona, Minnesota",Industrials,Trading Companies & Distributors
"Total System Services, Inc.",0.067,TSS,"Columbus, GA",Information Technology,Data Processing & Outsourced Services
Realty Income Corp. REIT,0.067,O,"San Diego, California",Real Estate,Retail REITs
"Skyworks Solutions, Inc.",0.067,SWKS,"Irvine, California",Information Technology,Semiconductors
SVB Financial Group,0.067,SIVB,"Santa Clara, CA",Financials,Regional Banks
"National Oilwell Varco, Inc.",0.067,NOV,"Houston, TX",Energy,Oil & Gas Equipment & Services
"ResMed, Inc.",0.066,RMD,"San Diego, California",Health Care,Health Care Equipment
"Huntington Bancshares, Inc.",0.066,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"W.W. Grainger, Inc.",0.066,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Essex Property Trust, Inc. REIT",0.066,ESS,"San Mateo, California",Real Estate,Multi-Family Residential REITs
"Ulta Salon Cosmetics & Fragrance, Inc.",0.066,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
"MSCI, Inc.",0.065,MSCI,"New York City, New York",Financials,Financial Exchanges & Data
Newmont Mining Corp.,0.065,NEM,"Denver, Colorado",Materials,Gold
"Expedia Group, Inc.",0.064,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Republic Services, Inc.",0.064,RSG,"Phoenix, Arizona",Industrials,Environmental & Facilities Services
"McCormick & Co., Inc.",0.064,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
"Take-TwoInteractive Software, Inc.",0.064,TTWO,"New York City, New York",Communication Services,Interactive Home Entertainment
"WellCare Health Plans, Inc.",0.064,WCG,"Tampa, FL",Health Care,Managed Health Care
KLA-TencorCorp.,0.064,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
"Equifax, Inc.",0.064,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"ANSYS, Inc.",0.064,ANSS,"Canonsburg, PA",Information Technology,Application Software
"Mettler-Toledo International, Inc.",0.064,MTD,"Columbus, Ohio",Health Care,Life Sciences Tools & Services
"Comerica, Inc.",0.064,CMA,"Dallas, TX",Financial Services,Banks - Regional
"American Water Works Co., Inc.",0.063,AWK,"Camden, New Jersey",Utilities,Water Utilities
"Host Hotels & Resorts, Inc. REIT",0.063,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
"Principal Financial Group, Inc.",0.063,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
"Omnicom Group, Inc.",0.063,OMC,"New York City, New York",Communication Services,Advertising
"Broadridge Financial Solutions, Inc.",0.062,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
Ameren Corp.,0.062,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
Waters Corp.,0.062,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Ball Corp.,0.062,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
AmerisourceBergen Corp.,0.061,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Noble Energy, Inc.",0.061,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Evergy, Inc.",0.06,EVRG,"Kansas City, Missouri",Utilities,Electric Utilities
Lincoln National Corp.,0.06,LNC,"Radnor, PA",Financial Services,Insurance - Life
Vulcan Materials Co.,0.059,VMC,"Birmingham, Alabama",Materials,Construction Materials
Entergy Corp.,0.059,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
"Quest Diagnostics, Inc.",0.059,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
"Synopsys, Inc.",0.059,SNPS,"Sunnyvale, California",Information Technology,Application Software
Genuine Parts Co.,0.059,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Church & Dwight Co., Inc.",0.059,CHD,"Ewing, New Jersey",Consumer Staples,Household Products
"D.R. Horton, Inc.",0.059,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
"Tapestry, Inc.",0.059,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Gartner, Inc.",0.058,IT,"Stamford, Connecticut",Information Technology,IT Consulting & Other Services
"Xylem, Inc.",0.058,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
MGM Resorts International,0.058,MGM,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Citrix Systems, Inc.",0.058,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Baker Hughes a GE Co.,0.058,BHGE,"Houston, TX",Energy,Oil & Gas Equipment & Services
Hershey Co.,0.057,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
Tiffany & Co.,0.057,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Loews Corp.,0.057,L,"New York City, New York",Financials,Multi-line Insurance
"CBRE Group, Inc. Class A",0.057,CBRE,"Dallas, Texas",Real Estate,Real Estate Services
Eastman Chemical Co.,0.056,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
ETRADE Financial Corp.,0.056,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"Arista Networks, Inc.",0.056,ANET,"Santa Clara, California",Information Technology,Communications Equipment
CMS Energy Corp.,0.056,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
Lennar Corp. Class A,0.055,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
WestRock Co.,0.055,WRK,"Atlanta, GA",Materials,Paper Packaging
"Darden Restaurants, Inc.",0.055,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"CA, Inc.",0.055,CA,"Islandia, NY",Information Technology,Systems Software
"C.H. Robinson Worldwide, Inc.",0.055,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"United Rentals, Inc.",0.055,URI,"Stamford, Connecticut",Industrials,Trading Companies & Distributors
"Cooper Cos., Inc.",0.055,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Arthur J Gallagher & Co.,0.055,AJG,"Rolling Meadows, Illinois",Financials,Insurance Brokers
TechnipFMC PLC,0.055,FTI,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Alexandria Real Estate Equities, Inc. REIT",0.054,ARE,"Pasadena, California",Real Estate,Office REITs
"Conagra Brands, Inc.",0.054,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"Henry Schein, Inc.",0.054,HSIC,"Melville, New York",Health Care,Health Care Distributors
"CarMax, Inc.",0.054,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
Symantec Corp.,0.054,SYMC,"Tempe, AZ",Information Technology,Systems Software
"CenterPoint Energy, Inc.",0.053,CNP,"Houston, Texas",Utilities,Multi-Utilities
Dover Corp.,0.053,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Expeditors International of Washington, Inc.",0.053,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
"International Flavors & Fragrances, Inc.",0.052,IFF,"New York City, New York",Materials,Specialty Chemicals
"Cadence Design Systems, Inc.",0.052,CDNS,"San Jose, California",Information Technology,Application Software
"CF Industries Holdings, Inc.",0.051,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
Vornado Realty Trust REIT,0.051,VNO,"New York, NY",Real Estate,REIT - Office
"Akamai Technologies, Inc.",0.051,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
Kohl’s Corp.,0.051,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
"Wynn Resorts, Ltd.",0.051,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Advance Auto Parts, Inc.",0.05,AAP,"Raleigh, NC",Consumer Cyclical,Auto Parts
Seagate Technology PLC,0.05,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
"HCP, Inc. REIT",0.05,PEAK,"Irvine, CA",Real Estate,Health Care REITs
"Hasbro, Inc.",0.05,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"F5 Networks, Inc.",0.049,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
Incyte Corp.,0.049,YTE,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"Raymond James Financial, Inc.",0.049,RJF,"St. Petersburg, Florida",Financials,Investment Banking & Brokerage
Kansas City Southern,0.049,KSU,"Kansas City, MO",Industrials,Railroads
"Viacom, Inc. Class B",0.048,VIAB,"New York, NY",Communication Services,Movies & Entertainment
"Norwegian Cruise Line Holdings, Ltd.",0.048,NCLH,"Miami-Dade County, Florida[4]",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
EQT Corp.,0.048,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
Cincinnati Financial Corp.,0.047,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
FMC Corp.,0.047,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
J.M. Smucker Co.,0.047,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
Masco Corp.,0.047,MAS,"Livonia, Michigan",Industrials,Building Products
"Huntington Ingalls Industries, Inc.",0.047,HII,"Newport News, Virginia",Industrials,Aerospace & Defense
"Martin Marietta Materials, Inc.",0.046,MLM,"Raleigh, North Carolina",Materials,Construction Materials
"Mid-AmericaApartment Communities, Inc. REIT",0.046,MAA,"Memphis, Tennessee",Real Estate,Multi-Family Residential REITs
"NRG Energy, Inc.",0.046,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
Mosaic Co.,0.046,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
HollyFrontier Corp.,0.046,HFC,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
Molson Coors Brewing Co. Class B,0.046,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"Hologic, Inc.",0.046,HOLX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"Chipotle Mexican Grill, Inc.",0.046,CMG,"Newport Beach, California",Consumer Discretionary,Restaurants
Alliance Data Systems Corp.,0.046,ADS,"Columbus, OH",Information Technology,Data Processing & Outsourced Services
"Universal Health Services, Inc. Class B",0.045,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
PVH Corp.,0.045,PVH,"New York, NY",Consumer Cyclical,Apparel Manufacturing
"Mohawk Industries, Inc.",0.045,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Tractor Supply Co.,0.045,TSCO,"Brentwood, Tennessee",Consumer Discretionary,Other Specialty Retail
Albemarle Corp.,0.045,ALB,"Charlotte, North Carolina",Materials,Specialty Chemicals
Regency Centers Corp. REIT,0.045,REG,"Jacksonville, Florida",Real Estate,Retail REITs
"Extra Space Storage, Inc. REIT",0.044,EXR,"Salt Lake City, Utah",Real Estate,Self-Storage REITs
"UDR, Inc. REIT",0.044,UDR,"Highlands Ranch, Colorado",Real Estate,Multi-Family Residential REITs
"Cboe Global Markets, Inc.",0.044,CBOE,"Chicago, Illinois",Financials,Financial Exchanges & Data
"PerkinElmer, Inc.",0.043,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"Discovery Communications, Inc. Class C",0.043,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
Hormel Foods Corp.,0.043,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
"Macy’s, Inc.",0.043,M,"New York, NY",Consumer Cyclical,Department Stores
Nektar Therapeutics,0.043,NKTR,"San Francisco, CA",Healthcare,Biotechnology
"Copart, Inc.",0.042,CPRT,"Dallas, Texas",Industrials,Diversified Support Services
"Juniper Networks, Inc.",0.042,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
"Snap-on,Inc.",0.042,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Varian Medical Systems, Inc.",0.042,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
Packaging Corp. of America,0.042,PKG,"Lake Forest, Illinois",Materials,Paper & Plastic Packaging Products & Materials
"JB Hunt Transport Services, Inc.",0.042,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
"Michael Kors Holdings, Ltd.",0.042,CPRI,"London, United Kingdom",Consumer Cyclical,Luxury Goods
Cabot Oil & Gas Corp.,0.041,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
LKQ Corp.,0.041,LKQ,"Antioch, TN",Consumer Cyclical,Auto Parts
Duke Realty Corp. REIT,0.041,DRE,"Indianapolis, IN",Real Estate,Industrial REITs
Zions Bancorp,0.041,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
"Nasdaq, Inc.",0.04,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
Nielsen Holdings PLC,0.04,NLSN,"New York, NY",Industrials,Research & Consulting Services
Alliant Energy Corp.,0.04,LNT,"Madison, Wisconsin",Utilities,Electric Utilities
"Iron Mountain, Inc. REIT",0.039,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"Qorvo, Inc.",0.039,QRVO,"Greensboro, NC",Technology,Semiconductors
"Arconic, Inc.",0.038,ARNC,"Pittsburgh, PA",Industrials,Aerospace & Defense
Avery Dennison Corp.,0.038,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Invesco, Ltd.",0.038,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
"Franklin Resources, Inc.",0.038,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
Perrigo Co. PLC,0.038,PRGO,"Dublin, Ireland",Healthcare,Drug Manufacturers - Specialty & Generic
Federal Realty Investment Trust REIT,0.037,FRT,"Rockville, Maryland",Real Estate,Retail REITs
AES Corp.,0.037,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"Everest Re Group, Ltd.",0.037,RE,"Pembroke, Bermuda",Financials,Reinsurance
"Jacobs Engineering Group, Inc.",0.037,J,"Dallas, Texas",Industrials,Construction & Engineering
"DaVita, Inc.",0.037,DVA,"Denver, Colorado",Health Care,Health Care Services
"NiSource, Inc.",0.037,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
Torchmark Corp.,0.037,TMK,"McKinney, TX",Financials,Life & Health Insurance
"BorgWarner, Inc.",0.036,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
"Robert Half International, Inc.",0.036,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"Interpublic Group of Cos., Inc.",0.036,IPG,"New York, NY",Communication Services,Advertising
Cimarex Energy Co.,0.036,XEC,"Denver, CO",Energy,Oil & Gas Exploration & Production
"Newell Brands, Inc.",0.036,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Pinnacle West Capital Corp.,0.036,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
Unum Group,0.036,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
SL Green Realty Corp. REIT,0.035,SLG,"New York, NY",Real Estate,REIT - Office
Western Union Co.,0.035,WU,"Denver, CO",Financial Services,Credit Services
"DENTSPLY SIRONA, Inc.",0.035,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
Brown-Forman Corp. Class B,0.034,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Garmin, Ltd.",0.034,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
"Alaska Air Group, Inc.",0.034,ALK,"Seattle, WA",Industrials,Airlines
Allegion PLC,0.034,ALLE,"Dublin, Ireland",Industrials,Building Products
"FLIR Systems, Inc.",0.034,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
DISH Network Corp. Class A,0.033,DISH,"Englewood, CO",Communication Services,Cable & Satellite
Fluor Corp.,0.033,FLR,"Irving, TX",Industrials,Engineering & Construction
"Harley-Davidson, Inc.",0.032,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
"Fortune Brands Home & Security, Inc.",0.032,FBHS,"Deerfield, IL",Industrials,Building Products
Ralph Lauren Corp.,0.031,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
AO Smith Corp.,0.031,AOS,"Milwaukee, Wisconsin",Industrials,Building Products
"Affiliated Managers Group, Inc.",0.031,AMG,"West Palm Beach, FL",Financial Services,Asset Management
Whirlpool Corp.,0.031,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Helmerich & Payne, Inc.",0.03,HP,"Tulsa, OK",Energy,Oil & Gas Drilling
Flowserve Corp.,0.029,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
Pentair PLC,0.029,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
Kimco Realty Corp. REIT,0.029,KIM,"Jericho, New York",Real Estate,Retail REITs
"Nordstrom, Inc.",0.028,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
Campbell Soup Co.,0.028,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
"L Brands, Inc.",0.028,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
Apartment Investment & Management Co. Class A REIT,0.028,AIV,"Denver, CO",Real Estate,REIT - Residential
"Hanesbrands, Inc.",0.028,HBI,"Winston-Salem, NC",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Sealed Air Corp.,0.027,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"PulteGroup, Inc.",0.027,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
"Jefferies Financial Group, Inc.",0.027,JEF,"New York, NY",Financial Services,Capital Markets
"Gap, Inc.",0.026,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
"Foot Locker, Inc.",0.025,FL,"New York, NY",Consumer Discretionary,Apparel Retail
Xerox Corp.,0.024,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
"Rollins, Inc.",0.024,ROL,"Atlanta, Georgia",Industrials,Environmental & Facilities Services
"People’s United Financial, Inc.",0.024,PBCT,"Bridgeport, CT",Financials,Regional Banks
Macerich Co. REIT,0.024,MAC,"Santa Monica, CA",Real Estate,REIT - Retail
"Assurant, Inc.",0.024,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
IPG Photonics Corp.,0.024,IPGP,"Marlborough, MA",Technology,Semiconductor Equipment & Materials
"Coty, Inc. Class A",0.024,COTY,"New York, NY",Consumer Defensive,Household & Personal Products
Goodyear Tire & Rubber Co.,0.024,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Leggett & Platt, Inc.",0.023,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Newfield Exploration Co.,0.023,NFX,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
Envision Healthcare Corp.,0.022,EVHC,"Nashville, TN",Health Care,Health Care Facilities
SCANA Corp.,0.022,SCG,"Cayce, SC",Utilities,Multi-Utilities
"Mattel, Inc.",0.022,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
"Brighthouse Financial, Inc.",0.021,BHF,"Charlotte, NC",Financial Services,Insurance - Life
"H&R Block, Inc.",0.021,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
"TripAdvisor, Inc.",0.021,TRIP,"Needham, MA",Consumer Cyclical,Travel Services
News Corp. Class A,0.02,NWSA,"New York City, New York",Communication Services,Publishing
"Stericycle, Inc.",0.02,SRCL,"Bannockburn, IL",Industrials,Environmental & Facilities Services
"Discovery Communications, Inc. Class A",0.02,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
"Quanta Services, Inc.",0.02,PWR,"Houston, Texas",Industrials,Construction & Engineering
"Under Armour, Inc. Class A",0.016,UA,"Baltimore, MD",Consumer Cyclical,Apparel Manufacturing
"Under Armour, Inc. Class C",0.015,UA,"Baltimore, MD",Consumer Cyclical,Apparel Manufacturing
News Corp. Class B,0.006,NWSA,"New York City, New York",Communication Services,Publishing
